Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Operador Para Cyber Cabinas,None,/operador-para-cyber-cabinas-en-guayaquil-ID-1288907,None,None,operador pra cyber cabinas venta de tecnologia impresiones copias servicio tecnico atencion al cliente conocimiento en computacion diseno grafico que conozca sobre venta de tecnologia accesorios copias impresiones
Administrador,None,/administrador-en-quito-ID-1288908,None,None,"La Empresa Home Detail, solicita un Administardor de Edificios con experiencia minima de 2 anos , con buena actitud, muchas ganas de trabajar en equipo y que tenga disponibilidad de tiempo ."
Pasante Universitaro,None,/pasante-universitaro-en-quito-ID-1288958,None,None,"IMPORTANTE LABORATORIO AMBIENTAL REQUIERE:  PASANTE QuitoInicia tu carrera laboral en prestigioso laboratorio AmbientalNos encontramos en la busqueda de un Pasante.Si estas estudiando carreras de Ing.Ambiental o afines, tienes conocimiento en el area de calidad y seguridad, cuentas con tu carta de pasantias otorgada por tu universidad, aplica con nosotros."
Tecnico De Alarma Dsc Honeywell,None,/tecnico-de-alarma-dsc-honeywell-en-guayaquil-ID-1288963,None,None,"Tener solidos conocimientos en la instalacion y configuracion de sistemas de alarmas e incendio en las marcas DSC y Honeywell Vista 128, este puesto de trabajo requiere que viaje fuera de Guayaquil.Sueldo competitivo,"
Pasante De Sistemas,None,/pasante-de-sistemas-en-guayaquil-ID-1288974,None,None,"Brindar soporte a los usuarios en temas de tecnologiaGestionar casos de soporte relacionados con tecnologiaActualizar diagramas de redEtiquetar puntos de redRevisar y diagramar redes electricas y otros sistemasApoyar el mantenimiento del inventarioColaborar en el diseno y desarrollo de soluciones de sistemasApoyar la integracion y prueba de componentes de sistemasColaborar en la resolucion de problemas y cuestiones tecnicasProgramacion de mantenimiento de equipos tecnologicos.Programacion de inventario de equipos tecnologicos.Estudiar y preparar material sobre plataformas tecnologicas, mercado, sectores industriales y/o normatividad local"
Banador De Perros,None,/banador-de-perros-en-machala-ID-1288979,None,None,"Se necesita joven responsable, puntual, para trabajar como banador de perritos que tenga paciencia con los animales, sera auxiliar y se encargara de banar, cortar las unas, limpieza de oidos, perfumado, cepillado, etc."
Jefe De Sistemas,None,/jefe-de-sistemas-en-quito-ID-1289013,None,None,"Importante Empresa Farmaceutica se encuentra en busqueda deJEFE DE SISTEMAScuya mision sera: Asegurar la validez de los sistemas informaticos, garantizar la seguridad informatica, supervisar y controlar los recursos necesarios para el buen funcionamientos de los sistemas de informacion y comunicacion de la empresa .funciones requeridas:1.Implementar y actualizar procedimientos que aseguren la validez y confiabilidad de los sistemas informaticos y equipos computarizados.2.Garantizar la confiabilidad de documentacion digital a traves de planes de validacion que aseguren uso previsto, precision, consistencia y fiabilidad.3.Gestionar implementar y seguimiento de plan maestro de Sistemas Informaticos.4.Asegurar el funcionamiento de un sistema de Back Ups de todos los archivos de la empresa asi como la recuperacion en casos imprevistos.5.Calificacion de Proveedores"
Se Requiere Especialista En Otorrinolaringologia,None,/se-requiere-especialista-en-otorrinolaringologia-en-guayaquil-ID-1289015,None,None,"Centro Medico ubicado en la ciudad de Guayaquil sector Sur, requiere contratar los servicios de un Otorrino para consulta externa, el cual debera cumplir con los siguientes requisitos:Titulo profesionalRegistro del titulo en el SenescytRegistro del ACESSExperiencia de 3 anos debidamente comprobadaFavor solo aplicar los que cumplan con los requisitos mencionados."
Refrigeracion Y Climatizacion,None,/refrigeracion-y-climatizacion-en-quito-ID-1289050,None,None,"Tecnico en Climatizacion -Bachiller y / o superior.-2 anos de experiencia comprobable en: asistencia de equipos de climatizacion, refrigeracion y areas relacionadas en diferentes marcas de equipos como ( Innovair, Westinghouse, Lennox, Carrier, Samsung, TCL, LG, GREE).-Habilidades de instalacion de aires acondicionados, adaptar piezas, realizar mantenimientos preventivos y correctivos.-Residir en Quito.-Disponibilidad de viajar.Competencias: Integridad, Trabajo en equipo, Orientacion as los resultados."
Pasante De Servicio Tecnico,None,/pasante-de-servicio-tecnico-en-quito-ID-1288168,None,None,"BUSCAS HACER UNA PASANTIA EN 2025Ano Nuevo, Empleo NuevoREQUSITOS:-Licencia de Conducir Tipo B (VIGENTE) -Excelentes Habilidades de Comunicacion.Proactivo / Multifuncional, FORMACION: -Bachiller, -Tnlgo Electrico, electronico mecanico, mecatronica o afines, -Titulo no Indispensable CONDICIONES: -Pasantias, -Polifuncional, -Tiempo 4 mesesENVIA TU HOJA DE VIDA A:rrhh@sat-ecu,comPUENTE 2 - VALLE DE LOS CHILLOS - QUITO"
Experto Dhis2,None,/experto-dhis-2-en-quito-ID-1288173,None,None,"Estamos buscando un experto desarrollador DHIS2 para unirse a nuestro equipo de tecnologia de la informacion.El candidato seleccionado sera responsable de desarrollar, implementar y mantener soluciones de informacion de salud utilizando la plataforma DHIS2.Responsabilidades:- Desarrollar y mantener sistemas de informacion de salud utilizando DHIS2- Disenar y implementar soluciones de datos y visualizaciones para la toma de decisiones- Trabajar con equipos de salud publica para entender necesidades y requerimientos- Realizar analisis de datos y generar informes- Colaborar con otros desarrolladores y expertos en salud publica- Mantener actualizada la documentacion tecnica- Proporcionar soporte tecnico y capacitacion a usuariosRequisitos:- Experiencia de al menos 3 anos en desarrollo de sistemas de informacion de salud con DHIS2- Conocimientos avanzados de Java, HTML, CSS, JavaScript y SQL- Experiencia con frameworks de desarrollo como Hibernate y Spring- Conocimientos de bases de datos relacionales (PostgreSQL)- Experiencia en diseno y desarrollo de sistemas de informacion geografica (SIG)- Conocimientos de estandares de interoperabilidad de salud (HL7, FHIR)- Excelente comunicacion y habilidades de trabajo en equipoDeseable:- Experiencia en desarrollo de modulos DHIS2 personalizados- Conocimientos de lenguajes de programacion adicionales (Python, R)- Experiencia en integracion con otras tecnologias de salud (HMIS, EMR)- Certificacion en DHIS2 o salud publica"
Tecnico En Frio Comercial Residencial Mantenimientos Generales,None,/tecnico-en-frio-comercial-residencial-mantenimientos-generales-en-guayaquil-ID-1288248,None,None,"Estamos contratando joven (hombre o mujer) para realizar mantenimientos generales tanto a oficinas como a domicilios, la principal actividad que desempenara es reparar y dar mantenimiento a equipos de frio como: neveras, A/C, congeladores y otros equipos de frio que se utilizan en el sector comercial y residencial.Es necesario que haya recibido preparacion formal ya sea mediante cursos o en colegio tecnico para que inicie desde el primer como tecnico y no como ayudante (debe tener certificado).Ofrecemos un periodo de prueba los primeros meses hasta conseguir contrato con una importante empresa del sector, luego el contrato es por un ano.Estamos en el norte de la ciudad de Guayaquil a pocos dias de abrir una oficina que ofrecera Mantenimientos Generales con enfoque a equipos de frio.El sueldo es a convenir de acuerdo a sus destrezas y experiencia."
Asesores Freelances,None,/asesores-freelances-en-guayaquil-ID-1288280,None,None,"Garantizar, gestionar, cumplir y ejecutar el plan de ventas de acuerdo a la meta asignada  Realizar correctamente el proceso consultivo de la venta, prospeccion y atencion de clientes de acuerdo a la linea de producto asignada, siguiendo los estandares establecidos por la empresa y la excelencia en ventas   Realizar llamadas diarias confirmando con los clientes referidos o agendados por los asesores comerciales  Ingresar y dar seguimiento oportuno a todos los clientes prospectos.Dar seguimiento posterior a la cotizacion realizada por los asesores a los clientes.Realizar visitas, demostracion, negociacion y cotizacion respectiva a clientes en las zonas asignadas.Asistir a las activaciones, ferias, exposiciones y demas que se generen en diferentes segmentos y sitios estrategicos  Recopilar toda la documentacion de clientes que respaldan la venta del servicio  Planificar y realizar la gestion comercial segun cronograma de atencion a clientes, de acuerdo a lo establecido en la prospeccion  Registrar todas las acciones externas gestionadas en los formatos de control establecidos por la empresa a fin de mes"
Tecnico De Climatizacion - Ciudad Manta,None,/tecnico-de-climatizacion-ciudad-manta-en-manta-ID-1288282,None,None,"Requisitos- Tecnologo en Climatizacion, Refrigeracion o afines.- 2 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion.- Instalacion de aires acondicionados.Sueldo + Beneficios de Ley."
Pasantes Contables Uio,None,/pasantes-contables-uio-en-quito-ID-1288305,None,None,La empresa Taxfine Advisors dedicada a la prestacion de servicios de contabilidadSe encuentra en la busqueda de nuevos perfiles que se unan a su equipo contableRequisitos para el puestoIndispensableEstudiante activo de la carrera de contabilidadDeseable pero no necesario tener experiencia (si no tiene experiencia y cree contar con las habilidades necesarias no dude en postular)Buen manejo del trabajo bajo presionOfrecemos-Estabilidad laboral-Posibilidades de crecimiento (Trabajar de manera fija una vez terminados los 6 meses de practicas)-Pagos puntualesEn caso de cumplir con los requisitos el contacto se hara por whatsapp y la entrevista de igual manera sera por el mismo medio
Tecnicos Electronicos O Electricos,None,/tecnicos-electronicos-o-electricos-en-guayaquil-ID-1288330,None,None,"Sexo indistintoBachiller tecnico, tecnico superior, tecnologo en electronica, electricidad, mecatronica o afinesExperiencia minima de 1 ano en revision, diagnostico y reparacion de equipos electronicos (laptops, tablets, celulares o similares)Disponibilidad de tiempo completo y para viajar cuando sea necesarioHabilidades para trabajar en equipo, adaptarse y manejar presionLicencia de conducir tipo B (opcional)Dejar un mensaje con su numero de celular para poder contactarnos.Muchas gracias por postularte"
Personal Tecnico Quito,None,/personal-tecnico-quito-en-quito-ID-1288342,None,None,"Empresa de Aires acondicionados esta en la busqueda de personal tecnico bachilleres en las carreras de electricidad, electromecanica o afines Requisitos:Experiencia en electricidad Experiencia en soldadura de cobreCapacidad para trabajar de manera autonoma y en equipo.las personas interesadas pueden comunicarse al numero 0983534864 o enviar sus hojas de vida al correo: ******"
